0,0.2607,0.01502313
20,0.2273,0.008036376
40,0.1967,0.01180866
60,0.1947,0.014457793
80,0.1927,0.011528949
100,0.1913,0.013763882
120,0.176,0.03028797
140,0.1813,0.019692074
160,0.1947,0.014787632
