0,0.2493,0.017688666
7,0.2367,0.019436506
14,0.2407,0.038551553
21,0.23,0.027648588
28,0.228,0.017838784
35,0.2073,0.033426536
42,0.198,0.022070594
49,0.1907,0.028550151
56,0.1993,0.019020457
63,0.1873,0.012183778
