0,0.24,0.015132746
6,0.2573,0.021399474
12,0.2748,0.018273957
18,0.2873,0.03115987
24,0.2858,0.020085754
30,0.2903,0.04853285
36,0.3075,0.055504504
42,0.3348,0.054294912
48,0.357,0.032109189
54,0.343,0.036097091
60,0.341,0.028124722
