0,0.23279999999999998,0.022184679398179294
6,0.2544,0.016560193235587575
12,0.2552,0.022754340245324647
18,0.25880000000000003,0.018400000000000017
24,0.2644,0.02181375712709759
30,0.2636,0.04119029011793924
36,0.2836,0.017083325203250115
42,0.266,0.023117093242879843
48,0.29560000000000003,0.03083893642783421
54,0.3176,0.04391628399580274
60,0.34640000000000004,0.045614032928475004
